product_name,code,category_name,B1 ויטמין,B6 ויטמין,סיבים תזונתיים,חומצה פולית,אנרגיה,חלבונים,פחמימות,שומנים,נתרן,B3 ויטמין,אשלגן,C ויטמין,ברזל,B2 ויטמין,K ויטמין,E ויטמין,מגנזיום,סוכרים מתוך פחמימות,A ויטמין,סיבים תזונתים,אבץ,מתוכם סוכר מוסף,מתוכם שומן רווי,חומצות שומן טרנס,כפיות סוכר,סידן,כולסטרול,שומן חד בלתי רווי,שומן רב בלתי רווי,סוכרים,נתרן מופחת,רב כהלים,לקטוז,D ויטמין,חלבונים (אלבומין|קזאין‎ 40|60),מתוך הפחמימות לקטוז,ויטמין D קלציפרול,3 חומצות שומן אומגה,DHA + EPA,קפאין,B12 ויטמין,ניאצין,שומן ללא טרנס,B5 ויטמין,חומצה פנתוטנית,שומן רווי,שומן טרנס,חומצות שומן רווי,ניקוטינאמיד,סיבים בלתי מסיבים,מתוכם שומן בלתי רווי,6 חומצות שומן אומגה,מתוך סוכרים חומצות אורגניות,רטיבות,אפר,סוכרוז,ביוטין,יוד,זרחן,מלח,ליקופן,מנגן,סיבים מסיסים,חומצות שומן אולאית,ויטמין E שווי אלפא טוקופרול,חומצת חומץ,ויטמין A שווי רטינול,חומצה אסקורבית,עמילן,ARA חומצת שומן,DHA חומצת שומן,נוקלאוטידים,חומצת שומן לינולאית,חומצת שומן לינולנית,סלניום,נחושת,טאורין,כולין,אינוסיטול,לוטאין,חומצה אלפא לינולנית,גלקטואוליגוסכרידים,כלור,קרניטין,כלוריד,חומצת שומן AA,ויטמין B3 ניקוטינאמיד שווי חומ,K אשלגן,לחות,כרום,מוליבדן,בלתי רווי,חומצה לאורית,חומצה לינולאית,DHA,EPA,כלורופיל
ממרח זיתים ירוקים,P_2544210,בריאות במקרר,0,1.9,0,466,1,3,50,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,7,פחות מ 0.5,0,0,פחות מ 2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ממרח זיתים שחורים,P_2544227,בריאות במקרר,0,1.9,0,466,1,3,50,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,7,פחות מ 0.5,0,0,פחות מ 2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ממרח עגבניות מיובשות,P_2544234,בריאות במקרר,0,2.9,0,509,3,14,49,569,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,פחות מ 0.5,0,0,פחות מ 2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ממרח פסטו כוסברה מוטי שף,P_2862178,בריאות במקרר,0,0,0,486,1.5,3,52,538,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,פחות מ 0.5,0,0,פחות מ 2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ממרח פלפלים מוטי שף,P_2862239,בריאות במקרר,0,0.2,0,336,0.1,3,36,951,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,פחות מ 0.5,0,0,פחות מ 2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ממרח שום מוטי שף,P_6541901,בריאות במקרר,0,0.3,0,573,1,5,61,491,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,פחות מ 0.5,0,0,פחות מ 2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ממרח עגבניות לחות ולימון,P_6541925,בריאות במקרר,0,2.9,0,409,3.5,15.5,37,944,0,0,0,0,0,0,0,0,0,0,0,0,0,5,פחות מ 0.5,0,0,פחות מ 2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ממרח ארטישוק מוטי שף,P_6541949,בריאות במקרר,0,0,0,292,0.2,3,31,1075,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4,פחות מ 0.5,0,0,פחות מ 2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ממרח חזרת מוטי שף,P_7290012208027,בריאות במקרר,0,2,0,66,1.5,11.5,0,538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ממרח לימון כבוש מוטי שף,P_7290012208065,בריאות במקרר,0,0.8,0,405,1,3.5,43,729,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,פחות מ 0.5,0,0,פחות מ 2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ממרח פסטו מוטי שף,P_2544203,בריאות במקרר,0,4.2,0,493,5.5,3,51,512,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,פחות מ 0.5,0,0,פחות מ 2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ממרח טבעוני לסנדוויץ סלט,P_49568010342,בריאות במקרר,0,0,0,86,0.2,0.5,9.4,71,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0.6,0.1,0.25,0,פחות מ 2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ממרח טבעוני מופחת שומן,P_49568200347,בריאות במקרר,0,0.1,0,53,0.1,1.1,5.5,86,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0.4,פחות מ 0.5,0,0,פחות מ 2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ממרח טבעוני פסטו,P_49568730349,בריאות במקרר,0,0,0,74,0.3,0.5,8,68,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0.6,פחות מ 0.5,0,0,פחות מ 2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ממרח טבעוני צ'יפוטלה,P_49568720340,בריאות במקרר,0,0.1,0,72,0.3,0.8,7.6,66,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0.6,פחות מ 0.5,0.75,0,פחות מ 2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ממרח בטעם מיונז קלאסי,P_811250032211,בריאות במקרר,0,0,0,492,0,6,52,505,0,0,0,0,0,0,0,0,5,0,0,0,0,3.9,פחות מ 0.5,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
סובין שיבולת שועל,P_7290011426293,בריאות במקרר,0,15.4,0,246,17.3,50.8,7,4,0,566,0,5.4,0,0,0,235,1.45,0,0,3.11,0,1.3,פחות מ 0.5,0,58,פחות מ 2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
פשתן טחון אורגני,P_7290011426071,בריאות במקרר,0.47,27.3,0,534,18.3,1.6,42.2,30,0,813,0.6,5.7,0,0,0.3,392,1.55,0,0,4.34,0,3.7,פחות מ 0.5,0,255,פחות מ 2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
סובין חיטה,P_7290011473907,בריאות במקרר,0,42,0,216,12,64,4,2,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,פחות מ 0.5,0,0,פחות מ 2.5,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
פשתן טחון ט.מהדרין,P_7290011426033,בריאות במקרר,0.47,27.3,0,534,18.3,1.6,42.2,30,0,813,0.6,5.7,0,0,0.3,392,1.55,0,0,4.34,0,3.7,פחות מ 0.5,0,255,פחות מ 2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
נבט חיטה טבע מהדרין,P_7290011426040,בריאות במקרר,0,15.1,0,382,29.1,34.5,10.7,4,0,947,0,9.1,0,0,0,320,7.8,0,0,16.69,0,1.8,פחות מ 0.5,0,45,פחות מ 2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
סובין חיטה,P_7290011426248,בריאות במקרר,0,42.8,0,216,15.6,21.7,4.3,2,0,1182,0,10.6,0,0,0,611,0.41,0,0,0,0,0.6,פחות מ 0.5,0,73,פחות מ 2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
נבט חיטה,P_7290011473587,בריאות במקרר,0,13,0,360,20,52,9.7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,פחות מ 0.5,0,0,פחות מ 2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
שמן פשתן טבע מהדרין,P_7290011426507,בריאות במקרר,0,0,0,884,0,0,100,0,0,0,0,0,0,0,17.5,0,0,0,0,0,0,9,פחות מ 0.5,0,0,2.5,18.44,67.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
שמן פשתן אורגני,P_7290011426521,בריאות במקרר,0,0,0,884,0,0,100,0,0,0,0,0,0,0,17.5,0,0,0,0,0,0,9,פחות מ 0.5,0,0,2.5,18.44,67.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
כח לכל טבע מהדרין,P_7290011426057,בריאות במקרר,0,11.6,0,556,20.22,625.5,45.67,18.8,0,852,0,8.26,0,0,24.38,389,5.35,0,0,6.04,0,5.13,פחות מ 0.5,0,344.9,פחות מ 2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ספגטי ללא גלוטן,P_7296073265351,לנמנעים מגלוטן,0,0.5,0,177,3.5,39.3,0.7,6,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
פסטה פנה ללא גלוטן,P_7296073265368,לנמנעים מגלוטן,0,1,0,357,7,78.5,1.4,12,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
פסטה פוזילי ללא גלוטן,P_7296073265375,לנמנעים מגלוטן,0,0.5,0,177,3.5,39.3,0.7,6,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"ניוקי תפו""א ללא גלוטן",P_7296073205111,לנמנעים מגלוטן,0,1.6,0,168,3.5,36.7,0.5,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
אטריות שעועית ללא גלוטן,P_7296073379560,לנמנעים מגלוטן,0,0,0,76,0,19,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ניוקי טריקולור ללא גלוטן,P_7296073298588,לנמנעים מגלוטן,0,1.6,0,168,3.5,36.7,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
פנה עדשים אדומות ל.גלוטן,P_7296073352150,לנמנעים מגלוטן,0,6,0,333,24.8,51.6,1.7,9,0,0,0,0,0,0,0,0,1.2,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
פתיתים מחומוס ללא גלוטן,P_7296073352136,לנמנעים מגלוטן,0,9.8,0,363,18.8,54.5,5.7,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"פוזילי אפונה לל""ג גרין",P_7296073352167,לנמנעים מגלוטן,0,7.5,0,339,21.6,54.5,2.2,58,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
פטוציני שעועית ירוקה ל.ג,P_7296073295242,לנמנעים מגלוטן,0,9.3,0,145,17.5,7.2,3,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0.6,פחות מ 0.5,0.75,0,פחות מ 2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
לינגוויני שעועית ירוקה,P_7296073295273,לנמנעים מגלוטן,0,9.3,0,145,17.5,7.2,3,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0.6,פחות מ 0.5,0,0,פחות מ 2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
לינגווני שעועית שחור ל.ג,P_7296073295266,לנמנעים מגלוטן,0,20.1,0,343,43,16.5,7.2,2,0,0,0,0,0,0,0,0,6.6,0,0,0,0,1.3,פחות מ 0.5,0,0,פחות מ 2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
פטוציני שעועית שחורה ל.ג,P_7296073295259,לנמנעים מגלוטן,0,8.4,0,143,17.9,6.9,3,1,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0.7,פחות מ 0.5,0.75,0,פחות מ 2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
מקלוני אורז רחב לא גלוטן,P_7296073273509,לנמנעים מגלוטן,0,1.9,0,126,2.4,28.1,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
מקלוני אורז דק ל.גלוטן,P_7296073274667,לנמנעים מגלוטן,0,1.9,0,126,2.4,28.1,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
שקדי מרק ללא גלוטן,P_7296073473657,לנמנעים מגלוטן,0,0,0,481,4.93,68,21,529,0,0,0,0,0,0,0,0,1.8,0,0,0,0,9.35,פחות מ 0.5,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
רוטב סויה ללא גלוטן גרין,P_7296073266709,לנמנעים מגלוטן,0,0,0,23,3.2,2.5,0,6033,0,0,0,0,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
אטריות שעועית,P_6912977000140,לנמנעים מגלוטן,0,0,0,181,0,44,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,פחות מ 2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
פסטה אפונה אורגנית,P_8032804430501,לנמנעים מגלוטן,0,7.5,0,339,22,55,2.2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,פחות מ 0.5,0,0,פחות מ 2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
פסטה עדשים אדומות,P_8032804430471,לנמנעים מגלוטן,0,6,0,333,25,52,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
פסטה מקמח עדשים,P_7290015161978,לנמנעים מגלוטן,0,5.6,0,125,9,17,0.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.05,פחות מ 0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
פסטה מקמח עדשים אורגני,P_7290015161992,לנמנעים מגלוטן,0,5,0,130.4,9.5,17.5,1,27,0,0,0,0,0,0,0,0,1,0,0,0,0,0.3,פחות מ 0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
פסטה מקמח עדשים צהובות,P_7290015161930,לנמנעים מגלוטן,0,3.4,0,132,8.7,20,1,12,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0.02,פחות מ 0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
אורז וקינואה מאק טבעונית,P_885320010577,לנמנעים מגלוטן,0,8,0,386,11,77,2,600,0,0,0,2.25,0,0,0,0,2,0,0,0,0,0.5,פחות מ 0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
אורז וקינואה שלס טבעונית,P_885320010584,לנמנעים מגלוטן,0,8,0,386,11,77,2,600,0,0,0,2.25,0,0,0,0,2,0,0,0,0,0.5,פחות מ 0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
דפי לזניה מעדשים צהובות,P_8032804430761,לנמנעים מגלוטן,0,5.2,0,343,21,57,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,פחות מ 0.5,0,0,פחות מ 2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ספירלי ללא גלוטן ברילה,P_8076809545464,לנמנעים מגלוטן,0,0.9,0,179,3.5,39.8,0.8,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
